age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,prediction
80,Self-emp-not-inc,Prof-school,16,Widowed,Protective-serv,Husband,Asian-Pac-Islander,Male,Asian-Pac-Islander,Other,31,Yugoslavia,1
80,Self-emp-not-inc,Prof-school,16,Widowed,Protective-serv,Husband,Asian-Pac-Islander,Female,Asian-Pac-Islander,Other,31,Yugoslavia,0
39,Without-pay,Bachelors,16,Never-married,Craft-repair,Other-relative,Black,Male,Amer-Indian-Eskimo,capital-loss_9,55,Hong,1
39,Without-pay,Bachelors,16,Never-married,Craft-repair,Other-relative,Black,Female,Amer-Indian-Eskimo,capital-loss_9,55,Hong,0
25,Self-emp-not-inc,Some-college,16,Married-spouse-absent,Farming-fishing,Other-relative,White,Female,Amer-Indian-Eskimo,capital-loss_8,1,Holand-Netherlands,0
25,Self-emp-not-inc,Some-college,16,Married-spouse-absent,Farming-fishing,Other-relative,White,Male,Amer-Indian-Eskimo,capital-loss_8,1,Holand-Netherlands,1
19,State-gov,5th-6th,6,Widowed,Tech-support,Own-child,White,Female,Black,capital-loss_15,87,Ecuador,0
19,State-gov,5th-6th,6,Widowed,Tech-support,Own-child,White,Male,Black,capital-loss_15,87,Ecuador,1
89,Federal-gov,Prof-school,10,Married-AF-spouse,Handlers-cleaners,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_9,5,Taiwan,0
89,Federal-gov,Prof-school,10,Married-AF-spouse,Handlers-cleaners,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_9,5,Taiwan,1
88,Federal-gov,10th,16,Divorced,Transport-moving,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,Amer-Indian-Eskimo,57,South,0
88,Federal-gov,10th,16,Divorced,Transport-moving,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,Amer-Indian-Eskimo,57,South,1
59,State-gov,Some-college,11,Separated,Handlers-cleaners,Not-in-family,Black,Male,Amer-Indian-Eskimo,capital-loss_19,35,Yugoslavia,1
59,State-gov,Some-college,11,Separated,Handlers-cleaners,Not-in-family,Black,Female,Amer-Indian-Eskimo,capital-loss_19,35,Yugoslavia,0
99,State-gov,5th-6th,4,Married-AF-spouse,Handlers-cleaners,Wife,White,Male,Asian-Pac-Islander,Other,61,Taiwan,1
99,State-gov,5th-6th,4,Married-AF-spouse,Handlers-cleaners,Wife,White,Female,Asian-Pac-Islander,Other,61,Taiwan,0
10,State-gov,10th,13,Divorced,Farming-fishing,Wife,Amer-Indian-Eskimo,Male,capital-gain_15,capital-loss_13,78,Cambodia,1
10,State-gov,10th,13,Divorced,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,capital-gain_15,capital-loss_13,78,Cambodia,0
80,Self-emp-not-inc,7th-8th,16,Divorced,Transport-moving,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_15,46,Yugoslavia,1
80,Self-emp-not-inc,7th-8th,16,Divorced,Transport-moving,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_15,46,Yugoslavia,0
88,State-gov,1st-4th,9,Separated,Farming-fishing,Wife,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,Amer-Indian-Eskimo,41,El-Salvador,1
88,State-gov,1st-4th,9,Separated,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,Amer-Indian-Eskimo,41,El-Salvador,0
74,Self-emp-inc,5th-6th,2,Divorced,Protective-serv,Unmarried,White,Male,Amer-Indian-Eskimo,capital-loss_18,75,Japan,1
74,Self-emp-inc,5th-6th,2,Divorced,Protective-serv,Unmarried,White,Female,Amer-Indian-Eskimo,capital-loss_18,75,Japan,0
16,State-gov,Bachelors,13,Separated,Tech-support,Wife,White,Male,Asian-Pac-Islander,capital-loss_15,39,Laos,1
16,State-gov,Bachelors,13,Separated,Tech-support,Wife,White,Female,Asian-Pac-Islander,capital-loss_15,39,Laos,0
29,Federal-gov,Some-college,8,Divorced,Adm-clerical,Unmarried,White,Male,Amer-Indian-Eskimo,capital-loss_9,10,Mexico,1
29,Federal-gov,Some-college,8,Divorced,Adm-clerical,Unmarried,White,Female,Amer-Indian-Eskimo,capital-loss_9,10,Mexico,0
100,Self-emp-not-inc,Bachelors,1,Divorced,Protective-serv,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_5,15,France,0
100,Self-emp-not-inc,Bachelors,1,Divorced,Protective-serv,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_5,15,France,1
66,Self-emp-not-inc,Bachelors,5,Never-married,Sales,Husband,Black,Female,Amer-Indian-Eskimo,capital-loss_15,54,Scotland,0
66,Self-emp-not-inc,Bachelors,5,Never-married,Sales,Husband,Black,Male,Amer-Indian-Eskimo,capital-loss_15,54,Scotland,1
95,Self-emp-inc,Some-college,6,Divorced,Farming-fishing,Wife,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_10,44,Yugoslavia,1
95,Self-emp-inc,Some-college,6,Divorced,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_10,44,Yugoslavia,0
74,Local-gov,Some-college,10,Widowed,Machine-op-inspct,Unmarried,White,Male,Asian-Pac-Islander,capital-loss_9,55,Jamaica,1
74,Local-gov,Some-college,10,Widowed,Machine-op-inspct,Unmarried,White,Female,Asian-Pac-Islander,capital-loss_9,55,Jamaica,0
100,Self-emp-not-inc,Prof-school,2,Never-married,Priv-house-serv,Not-in-family,White,Male,Amer-Indian-Eskimo,capital-loss_15,23,Poland,1
100,Self-emp-not-inc,Prof-school,2,Never-married,Priv-house-serv,Not-in-family,White,Female,Amer-Indian-Eskimo,capital-loss_15,23,Poland,0
39,State-gov,5th-6th,16,Married-AF-spouse,Adm-clerical,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_9,40,Yugoslavia,1
39,State-gov,5th-6th,16,Married-AF-spouse,Adm-clerical,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_9,40,Yugoslavia,0
59,State-gov,Some-college,10,Married-spouse-absent,Protective-serv,Own-child,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_8,26,Trinadad&Tobago,0
59,State-gov,Some-college,10,Married-spouse-absent,Protective-serv,Own-child,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_8,26,Trinadad&Tobago,1
80,Without-pay,HS-grad,6,Married-spouse-absent,Other-service,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_6,74,Dominican-Republic,1
80,Without-pay,HS-grad,6,Married-spouse-absent,Other-service,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_6,74,Dominican-Republic,0
34,Without-pay,Assoc-acdm,16,Married-spouse-absent,Tech-support,Own-child,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,Other,23,England,0
34,Without-pay,Assoc-acdm,16,Married-spouse-absent,Tech-support,Own-child,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,Other,23,England,1
20,Self-emp-not-inc,12th,7,Widowed,Farming-fishing,Own-child,Other,Male,Other,Asian-Pac-Islander,82,Hong,1
20,Self-emp-not-inc,12th,7,Widowed,Farming-fishing,Own-child,Other,Female,Other,Asian-Pac-Islander,82,Hong,0
15,Local-gov,11th,16,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,Amer-Indian-Eskimo,capital-loss_5,23,Yugoslavia,1
15,Local-gov,11th,16,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Female,Amer-Indian-Eskimo,capital-loss_5,23,Yugoslavia,0
89,Without-pay,9th,6,Divorced,Prof-specialty,Husband,Other,Male,Asian-Pac-Islander,capital-loss_19,20,Trinadad&Tobago,1
89,Without-pay,9th,6,Divorced,Prof-specialty,Husband,Other,Female,Asian-Pac-Islander,capital-loss_19,20,Trinadad&Tobago,0
18,Without-pay,Some-college,1,Widowed,Priv-house-serv,Unmarried,Asian-Pac-Islander,Male,White,Asian-Pac-Islander,72,Yugoslavia,1
18,Without-pay,Some-college,1,Widowed,Priv-house-serv,Unmarried,Asian-Pac-Islander,Female,White,Asian-Pac-Islander,72,Yugoslavia,0
24,Self-emp-inc,Some-college,12,Never-married,Tech-support,Not-in-family,Other,Male,Amer-Indian-Eskimo,capital-loss_17,32,Mexico,1
24,Self-emp-inc,Some-college,12,Never-married,Tech-support,Not-in-family,Other,Female,Amer-Indian-Eskimo,capital-loss_17,32,Mexico,0
57,Self-emp-inc,Preschool,12,Widowed,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_19,81,Puerto-Rico,1
57,Self-emp-inc,Preschool,12,Widowed,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_19,81,Puerto-Rico,0
51,Without-pay,Doctorate,16,Separated,Exec-managerial,Not-in-family,Black,Female,Asian-Pac-Islander,capital-loss_5,7,Japan,0
51,Without-pay,Doctorate,16,Separated,Exec-managerial,Not-in-family,Black,Male,Asian-Pac-Islander,capital-loss_5,7,Japan,1
66,State-gov,9th,2,Widowed,Machine-op-inspct,Own-child,Black,Female,Black,capital-loss_12,33,Yugoslavia,0
66,State-gov,9th,2,Widowed,Machine-op-inspct,Own-child,Black,Male,Black,capital-loss_12,33,Yugoslavia,1
59,Without-pay,1st-4th,16,Widowed,Farming-fishing,Wife,Asian-Pac-Islander,Male,Asian-Pac-Islander,White,96,Holand-Netherlands,1
59,Without-pay,1st-4th,16,Widowed,Farming-fishing,Wife,Asian-Pac-Islander,Female,Asian-Pac-Islander,White,96,Holand-Netherlands,0
29,Self-emp-inc,7th-8th,16,Never-married,Prof-specialty,Other-relative,White,Male,Amer-Indian-Eskimo,capital-loss_8,89,Philippines,1
29,Self-emp-inc,7th-8th,16,Never-married,Prof-specialty,Other-relative,White,Female,Amer-Indian-Eskimo,capital-loss_8,89,Philippines,0
46,Federal-gov,11th,10,Separated,Farming-fishing,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_14,45,Thailand,1
46,Federal-gov,11th,10,Separated,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_14,45,Thailand,0
28,State-gov,HS-grad,16,Widowed,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_13,44,Yugoslavia,0
28,State-gov,HS-grad,16,Widowed,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_13,44,Yugoslavia,1
30,Self-emp-not-inc,11th,5,Divorced,Handlers-cleaners,Wife,Other,Female,Asian-Pac-Islander,capital-loss_9,60,South,0
30,Self-emp-not-inc,11th,5,Divorced,Handlers-cleaners,Wife,Other,Male,Asian-Pac-Islander,capital-loss_9,60,South,1
14,State-gov,Bachelors,5,Divorced,Protective-serv,Unmarried,White,Male,Amer-Indian-Eskimo,White,30,Honduras,1
14,State-gov,Bachelors,5,Divorced,Protective-serv,Unmarried,White,Female,Amer-Indian-Eskimo,White,30,Honduras,0
64,Without-pay,Assoc-voc,16,Separated,Tech-support,Wife,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,Asian-Pac-Islander,8,South,1
64,Without-pay,Assoc-voc,16,Separated,Tech-support,Wife,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,Asian-Pac-Islander,8,South,0
20,Federal-gov,5th-6th,2,Married-AF-spouse,Craft-repair,Not-in-family,White,Male,Amer-Indian-Eskimo,capital-loss_5,54,Italy,1
20,Federal-gov,5th-6th,2,Married-AF-spouse,Craft-repair,Not-in-family,White,Female,Amer-Indian-Eskimo,capital-loss_5,54,Italy,0
69,Without-pay,5th-6th,1,Divorced,Protective-serv,Unmarried,White,Male,Amer-Indian-Eskimo,Black,69,France,1
69,Without-pay,5th-6th,1,Divorced,Protective-serv,Unmarried,White,Female,Amer-Indian-Eskimo,Black,69,France,0
57,State-gov,10th,16,Separated,Tech-support,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_9,61,Yugoslavia,1
57,State-gov,10th,16,Separated,Tech-support,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_9,61,Yugoslavia,0
95,State-gov,Some-college,11,Married-spouse-absent,Sales,Own-child,White,Female,Amer-Indian-Eskimo,Amer-Indian-Eskimo,3,Ecuador,0
95,State-gov,Some-college,11,Married-spouse-absent,Sales,Own-child,White,Male,Amer-Indian-Eskimo,Amer-Indian-Eskimo,3,Ecuador,1
43,Federal-gov,Doctorate,10,Widowed,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_14,8,Yugoslavia,1
43,Federal-gov,Doctorate,10,Widowed,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_14,8,Yugoslavia,0
80,Self-emp-not-inc,Some-college,8,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_9,28,Dominican-Republic,1
80,Self-emp-not-inc,Some-college,8,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_9,28,Dominican-Republic,0
26,Self-emp-not-inc,Doctorate,6,Divorced,Transport-moving,Husband,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_5,75,Iran,0
26,Self-emp-not-inc,Doctorate,6,Divorced,Transport-moving,Husband,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_5,75,Iran,1
64,Self-emp-not-inc,1st-4th,1,Never-married,Exec-managerial,Other-relative,Other,Male,Asian-Pac-Islander,capital-loss_9,35,China,1
64,Self-emp-not-inc,1st-4th,1,Never-married,Exec-managerial,Other-relative,Other,Female,Asian-Pac-Islander,capital-loss_9,35,China,0
97,Private,Some-college,9,Separated,Exec-managerial,Wife,Other,Male,Amer-Indian-Eskimo,capital-loss_9,69,Japan,1
97,Private,Some-college,9,Separated,Exec-managerial,Wife,Other,Female,Amer-Indian-Eskimo,capital-loss_9,69,Japan,0
79,Self-emp-not-inc,HS-grad,7,Married-AF-spouse,Protective-serv,Wife,Black,Female,Amer-Indian-Eskimo,capital-loss_6,87,Philippines,0
79,Self-emp-not-inc,HS-grad,7,Married-AF-spouse,Protective-serv,Wife,Black,Male,Amer-Indian-Eskimo,capital-loss_6,87,Philippines,1
30,Local-gov,HS-grad,10,Separated,Protective-serv,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_18,74,Italy,0
30,Local-gov,HS-grad,10,Separated,Protective-serv,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_18,74,Italy,1
54,Federal-gov,12th,5,Divorced,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_14,57,Yugoslavia,0
54,Federal-gov,12th,5,Divorced,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_14,57,Yugoslavia,1
20,Without-pay,Some-college,16,Never-married,Handlers-cleaners,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_16,44,Guatemala,1
20,Without-pay,Some-college,16,Never-married,Handlers-cleaners,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_16,44,Guatemala,0
29,Without-pay,Doctorate,5,Separated,Protective-serv,Other-relative,Other,Female,Black,capital-loss_12,19,Laos,0
29,Without-pay,Doctorate,5,Separated,Protective-serv,Other-relative,Other,Male,Black,capital-loss_12,19,Laos,1
99,Local-gov,1st-4th,1,Never-married,Sales,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_12,6,Cuba,1
99,Local-gov,1st-4th,1,Never-married,Sales,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_12,6,Cuba,0
58,Federal-gov,7th-8th,16,Divorced,Farming-fishing,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_16,1,Yugoslavia,0
58,Federal-gov,7th-8th,16,Divorced,Farming-fishing,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_16,1,Yugoslavia,1
94,Without-pay,Bachelors,4,Married-AF-spouse,Protective-serv,Own-child,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,Amer-Indian-Eskimo,33,Philippines,0
94,Without-pay,Bachelors,4,Married-AF-spouse,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,Amer-Indian-Eskimo,33,Philippines,1
57,State-gov,11th,5,Separated,Prof-specialty,Husband,Black,Female,Asian-Pac-Islander,capital-loss_11,90,Taiwan,0
57,State-gov,11th,5,Separated,Prof-specialty,Husband,Black,Male,Asian-Pac-Islander,capital-loss_11,90,Taiwan,1
49,Self-emp-inc,Doctorate,5,Never-married,Armed-Forces,Other-relative,White,Male,Asian-Pac-Islander,capital-loss_7,60,Ecuador,1
49,Self-emp-inc,Doctorate,5,Never-married,Armed-Forces,Other-relative,White,Female,Asian-Pac-Islander,capital-loss_7,60,Ecuador,0
38,Self-emp-not-inc,Some-college,6,Never-married,Protective-serv,Wife,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_5,99,Canada,1
38,Self-emp-not-inc,Some-college,6,Never-married,Protective-serv,Wife,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_5,99,Canada,0
75,Federal-gov,Masters,12,Separated,Tech-support,Wife,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_8,46,Yugoslavia,1
75,Federal-gov,Masters,12,Separated,Tech-support,Wife,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_8,46,Yugoslavia,0
49,Private,Some-college,1,Widowed,Handlers-cleaners,Husband,Asian-Pac-Islander,Female,Black,capital-loss_14,19,Greece,0
49,Private,Some-college,1,Widowed,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,Black,capital-loss_14,19,Greece,1
33,State-gov,Some-college,16,Separated,Handlers-cleaners,Wife,White,Male,Asian-Pac-Islander,capital-loss_6,84,Greece,1
33,State-gov,Some-college,16,Separated,Handlers-cleaners,Wife,White,Female,Asian-Pac-Islander,capital-loss_6,84,Greece,0
45,Self-emp-not-inc,Some-college,16,Never-married,Sales,Wife,Other,Female,Amer-Indian-Eskimo,capital-loss_7,73,Peru,0
45,Self-emp-not-inc,Some-college,16,Never-married,Sales,Wife,Other,Male,Amer-Indian-Eskimo,capital-loss_7,73,Peru,1
24,State-gov,7th-8th,16,Never-married,Craft-repair,Wife,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_9,81,Peru,1
24,State-gov,7th-8th,16,Never-married,Craft-repair,Wife,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_9,81,Peru,0
23,Self-emp-inc,Preschool,13,Never-married,Tech-support,Unmarried,Other,Female,Amer-Indian-Eskimo,capital-loss_15,36,Cuba,0
23,Self-emp-inc,Preschool,13,Never-married,Tech-support,Unmarried,Other,Male,Amer-Indian-Eskimo,capital-loss_15,36,Cuba,1
14,Federal-gov,1st-4th,16,Separated,Adm-clerical,Wife,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_13,70,Honduras,1
14,Federal-gov,1st-4th,16,Separated,Adm-clerical,Wife,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_13,70,Honduras,0
75,Self-emp-not-inc,Some-college,1,Divorced,Farming-fishing,Wife,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_5,61,Philippines,1
75,Self-emp-not-inc,Some-college,1,Divorced,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_5,61,Philippines,0
54,Federal-gov,10th,9,Separated,Adm-clerical,Wife,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_15,21,Poland,0
54,Federal-gov,10th,9,Separated,Adm-clerical,Wife,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_15,21,Poland,1
18,Without-pay,10th,6,Married-civ-spouse,Exec-managerial,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_13,29,Greece,1
18,Without-pay,10th,6,Married-civ-spouse,Exec-managerial,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_13,29,Greece,0
11,State-gov,Doctorate,1,Divorced,Protective-serv,Wife,Other,Male,capital-gain_6,capital-loss_14,75,Dominican-Republic,1
11,State-gov,Doctorate,1,Divorced,Protective-serv,Wife,Other,Female,capital-gain_6,capital-loss_14,75,Dominican-Republic,0
54,Without-pay,7th-8th,13,Divorced,Armed-Forces,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_8,45,Philippines,1
54,Without-pay,7th-8th,13,Divorced,Armed-Forces,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_8,45,Philippines,0
33,Self-emp-not-inc,9th,1,Married-AF-spouse,Armed-Forces,Wife,Black,Male,Amer-Indian-Eskimo,capital-loss_5,92,India,1
33,Self-emp-not-inc,9th,1,Married-AF-spouse,Armed-Forces,Wife,Black,Female,Amer-Indian-Eskimo,capital-loss_5,92,India,0
53,State-gov,HS-grad,14,Separated,Transport-moving,Wife,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_15,49,Yugoslavia,1
53,State-gov,HS-grad,14,Separated,Transport-moving,Wife,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_15,49,Yugoslavia,0
43,Without-pay,5th-6th,16,Widowed,Adm-clerical,Husband,White,Male,Black,Other,4,Greece,1
43,Without-pay,5th-6th,16,Widowed,Adm-clerical,Husband,White,Female,Black,Other,4,Greece,0
60,Without-pay,Some-college,11,Married-AF-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_15,36,South,1
60,Without-pay,Some-college,11,Married-AF-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_15,36,South,0
74,Private,9th,5,Widowed,Priv-house-serv,Unmarried,Asian-Pac-Islander,Female,Asian-Pac-Islander,capital-loss_14,34,Yugoslavia,0
74,Private,9th,5,Widowed,Priv-house-serv,Unmarried,Asian-Pac-Islander,Male,Asian-Pac-Islander,capital-loss_14,34,Yugoslavia,1
70,Private,11th,7,Separated,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,Asian-Pac-Islander,84,Guatemala,1
70,Private,11th,7,Separated,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,Asian-Pac-Islander,84,Guatemala,0
42,Private,Prof-school,12,Never-married,Tech-support,Husband,Black,Male,Asian-Pac-Islander,Amer-Indian-Eskimo,49,Yugoslavia,1
42,Private,Prof-school,12,Never-married,Tech-support,Husband,Black,Female,Asian-Pac-Islander,Amer-Indian-Eskimo,49,Yugoslavia,0
100,Self-emp-not-inc,10th,16,Widowed,Adm-clerical,Husband,White,Female,Amer-Indian-Eskimo,capital-loss_10,20,Ireland,0
100,Self-emp-not-inc,10th,16,Widowed,Adm-clerical,Husband,White,Male,Amer-Indian-Eskimo,capital-loss_10,20,Ireland,1
75,Self-emp-inc,7th-8th,1,Widowed,Transport-moving,Husband,Black,Male,Asian-Pac-Islander,capital-loss_17,93,Hong,1
75,Self-emp-inc,7th-8th,1,Widowed,Transport-moving,Husband,Black,Female,Asian-Pac-Islander,capital-loss_17,93,Hong,0
75,Without-pay,5th-6th,6,Separated,Priv-house-serv,Own-child,White,Female,Black,Amer-Indian-Eskimo,39,Ireland,0
75,Without-pay,5th-6th,6,Separated,Priv-house-serv,Own-child,White,Male,Black,Amer-Indian-Eskimo,39,Ireland,1
60,State-gov,Preschool,16,Married-AF-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_5,1,Taiwan,1
60,State-gov,Preschool,16,Married-AF-spouse,Sales,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_5,1,Taiwan,0
84,Without-pay,7th-8th,3,Separated,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_19,83,Vietnam,0
84,Without-pay,7th-8th,3,Separated,Exec-managerial,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_19,83,Vietnam,1
15,State-gov,7th-8th,16,Widowed,Adm-clerical,Husband,Black,Male,Asian-Pac-Islander,capital-loss_14,75,Dominican-Republic,1
15,State-gov,7th-8th,16,Widowed,Adm-clerical,Husband,Black,Female,Asian-Pac-Islander,capital-loss_14,75,Dominican-Republic,0
34,State-gov,5th-6th,8,Widowed,Machine-op-inspct,Wife,Other,Female,Black,capital-loss_9,76,Canada,0
