CE_ID,PA,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,sex,race,capital-gain,capital-loss,hours-per-week,Output,Decision
11437,0,17,Local-gov,12,1st-4th,2,Some-college,Exec-managerial,Not-in-family,Female,Asian-Pac-Islander,16,92,17,0.704971,POSITIVE
11437,1,17,Local-gov,12,1st-4th,2,Some-college,Exec-managerial,Not-in-family,Male,Asian-Pac-Islander,16,92,17,-1.063441,NEGATIVE
11438,0,17,Local-gov,4,1st-4th,2,Some-college,Exec-managerial,Not-in-family,Female,Asian-Pac-Islander,16,92,17,0.573207,POSITIVE
11438,1,17,Local-gov,4,1st-4th,2,Some-college,Exec-managerial,Not-in-family,Male,Asian-Pac-Islander,16,92,17,-1.690492,NEGATIVE
11439,0,18,State-gov,5,Doctorate,2,11th,Prof-specialty,Not-in-family,Female,Asian-Pac-Islander,17,95,18,0.750623,POSITIVE
11439,1,18,State-gov,5,Doctorate,2,11th,Prof-specialty,Not-in-family,Male,Asian-Pac-Islander,17,95,18,-0.615250,NEGATIVE
11440,0,18,State-gov,13,Doctorate,5,11th,Prof-specialty,Not-in-family,Female,Asian-Pac-Islander,7,95,18,0.298738,POSITIVE
11440,1,18,State-gov,13,Doctorate,5,11th,Prof-specialty,Not-in-family,Male,Asian-Pac-Islander,7,95,18,-1.434507,NEGATIVE
11441,0,19,State-gov,14,5th-6th,5,Prof-school,Prof-specialty,Other-relative,Female,Asian-Pac-Islander,8,97,19,0.640975,POSITIVE
11441,1,19,State-gov,14,5th-6th,5,Prof-school,Prof-specialty,Other-relative,Male,Asian-Pac-Islander,8,97,19,-0.221417,NEGATIVE
11442,0,16,Local-gov,4,Masters,5,Bachelors,Exec-managerial,Husband,Female,Asian-Pac-Islander,5,90,16,0.019062,POSITIVE
11442,1,16,Local-gov,4,Masters,5,Bachelors,Exec-managerial,Husband,Male,Asian-Pac-Islander,5,90,16,-1.864400,NEGATIVE
11443,0,17,Local-gov,4,1st-4th,5,Some-college,Exec-managerial,Not-in-family,Female,Asian-Pac-Islander,6,92,17,0.577303,POSITIVE
11443,1,17,Local-gov,4,1st-4th,5,Some-college,Exec-managerial,Not-in-family,Male,Asian-Pac-Islander,6,92,17,-1.514809,NEGATIVE
11444,0,18,State-gov,5,Doctorate,5,11th,Prof-specialty,Not-in-family,Female,Asian-Pac-Islander,7,95,18,0.665881,POSITIVE
11444,1,18,State-gov,5,Doctorate,5,11th,Prof-specialty,Not-in-family,Male,Asian-Pac-Islander,7,95,18,-0.201253,NEGATIVE
11445,0,18,State-gov,13,Doctorate,2,11th,Prof-specialty,Not-in-family,Female,Asian-Pac-Islander,7,95,18,0.227050,POSITIVE
11445,1,18,State-gov,13,Doctorate,2,11th,Prof-specialty,Not-in-family,Male,Asian-Pac-Islander,7,95,18,-1.883819,NEGATIVE
11446,0,19,State-gov,14,5th-6th,2,Prof-school,Prof-specialty,Other-relative,Female,Asian-Pac-Islander,8,97,19,0.622241,POSITIVE
11446,1,19,State-gov,14,5th-6th,2,Prof-school,Prof-specialty,Other-relative,Male,Asian-Pac-Islander,8,97,19,-1.111665,NEGATIVE
11447,0,19,State-gov,6,5th-6th,2,Prof-school,Prof-specialty,Other-relative,Female,Asian-Pac-Islander,8,97,19,0.498065,POSITIVE
11447,1,19,State-gov,6,5th-6th,2,Prof-school,Prof-specialty,Other-relative,Male,Asian-Pac-Islander,8,97,19,-1.860046,NEGATIVE
11448,0,22,Private,0,Some-college,4,Married-civ-spouse,Sales,Wife,Female,Asian-Pac-Islander,10,51,11,0.902346,POSITIVE
11448,1,22,Private,0,Some-college,4,Married-civ-spouse,Sales,Wife,Male,Asian-Pac-Islander,10,51,11,-0.746610,NEGATIVE
11449,0,22,Self-emp-not-inc,1,11th,4,Divorced,Sales,Wife,Female,Asian-Pac-Islander,10,53,11,1.750252,POSITIVE
11449,1,22,Self-emp-not-inc,1,11th,4,Divorced,Sales,Wife,Male,Asian-Pac-Islander,10,53,11,-0.080236,NEGATIVE
11450,0,25,Self-emp-inc,5,9th,4,Married-spouse-absent,Exec-managerial,Husband,Female,White,13,60,14,0.275389,POSITIVE
11450,1,25,Self-emp-inc,5,9th,4,Married-spouse-absent,Exec-managerial,Husband,Male,White,13,60,14,-1.896336,NEGATIVE
11451,0,27,Federal-gov,7,12th,5,(null),Exec-managerial,Husband,Female,White,14,63,15,0.581232,POSITIVE
11451,1,27,Federal-gov,7,12th,5,(null),Exec-managerial,Husband,Male,White,14,63,15,-1.515376,NEGATIVE
11452,0,27,Local-gov,8,Masters,5,Bachelors,Exec-managerial,Husband,Female,White,15,65,16,0.616148,POSITIVE
11452,1,27,Local-gov,8,Masters,5,Bachelors,Exec-managerial,Husband,Male,White,15,65,16,-0.600688,NEGATIVE
11453,0,24,Self-emp-inc,4,Assoc-acdm,0,Widowed,Exec-managerial,Own-child,Female,Asian-Pac-Islander,12,58,13,0.670375,POSITIVE
11453,1,24,Self-emp-inc,4,Assoc-acdm,0,Widowed,Exec-managerial,Own-child,Male,Asian-Pac-Islander,12,58,13,-1.453882,NEGATIVE
11454,0,25,Self-emp-inc,5,9th,1,Married-spouse-absent,Exec-managerial,Husband,Female,Asian-Pac-Islander,13,60,14,0.824717,POSITIVE
11454,1,25,Self-emp-inc,5,9th,1,Married-spouse-absent,Exec-managerial,Husband,Male,Asian-Pac-Islander,13,60,14,-0.794158,NEGATIVE
11455,0,29,State-gov,11,Doctorate,2,11th,Prof-specialty,Not-in-family,Female,White,17,70,18,0.483088,POSITIVE
11455,1,29,State-gov,11,Doctorate,2,11th,Prof-specialty,Not-in-family,Male,White,17,70,18,-1.815825,NEGATIVE
11456,0,30,State-gov,13,5th-6th,2,Prof-school,Prof-specialty,Other-relative,Female,White,18,72,19,0.584460,POSITIVE
11456,1,30,State-gov,13,5th-6th,2,Prof-school,Prof-specialty,Other-relative,Male,White,18,72,19,-0.988997,NEGATIVE
11457,0,25,Self-emp-inc,5,10th,4,Married-spouse-absent,Exec-managerial,Husband,Female,White,3,60,14,0.328487,POSITIVE
11457,1,25,Self-emp-inc,5,10th,4,Married-spouse-absent,Exec-managerial,Husband,Male,White,3,60,14,-1.907441,NEGATIVE
11458,0,27,Federal-gov,7,Doctorate,5,(null),Exec-managerial,Husband,Female,Asian-Pac-Islander,4,63,15,0.632716,POSITIVE
11458,1,27,Federal-gov,7,Doctorate,5,(null),Exec-managerial,Husband,Male,Asian-Pac-Islander,4,63,15,-0.949634,NEGATIVE
11459,0,28,Local-gov,10,5th-6th,2,Some-college,Exec-managerial,Not-in-family,Female,Asian-Pac-Islander,6,67,17,0.610050,POSITIVE
11459,1,28,Local-gov,10,5th-6th,2,Some-college,Exec-managerial,Not-in-family,Male,Asian-Pac-Islander,6,67,17,-1.637886,NEGATIVE
11460,0,29,State-gov,11,Preschool,2,11th,Prof-specialty,Not-in-family,Female,Asian-Pac-Islander,7,70,18,0.697277,POSITIVE
11460,1,29,State-gov,11,Preschool,2,11th,Prof-specialty,Not-in-family,Male,Asian-Pac-Islander,7,70,18,-0.400283,NEGATIVE
11461,0,27,Federal-gov,7,Assoc-acdm,5,(null),Exec-managerial,Husband,Female,Asian-Pac-Islander,4,63,15,0.074352,POSITIVE
11461,1,27,Federal-gov,7,Assoc-acdm,5,(null),Exec-managerial,Husband,Male,Asian-Pac-Islander,4,63,15,-1.750546,NEGATIVE
11462,0,27,Local-gov,8,Assoc-acdm,5,Bachelors,Exec-managerial,Husband,Female,Asian-Pac-Islander,5,65,16,0.532776,POSITIVE
11462,1,27,Local-gov,8,Assoc-acdm,5,Bachelors,Exec-managerial,Husband,Male,Asian-Pac-Islander,5,65,16,-1.430488,NEGATIVE
11463,0,28,Local-gov,10,Assoc-voc,5,Some-college,Exec-managerial,Not-in-family,Female,Asian-Pac-Islander,6,67,17,0.605163,POSITIVE
11463,1,28,Local-gov,10,Assoc-voc,5,Some-college,Exec-managerial,Not-in-family,Male,Asian-Pac-Islander,6,67,17,-0.138354,NEGATIVE
11464,0,29,State-gov,11,9th,2,11th,Prof-specialty,Not-in-family,Female,Asian-Pac-Islander,7,70,18,0.406377,POSITIVE
11464,1,29,State-gov,11,9th,2,11th,Prof-specialty,Not-in-family,Male,Asian-Pac-Islander,7,70,18,-1.746270,NEGATIVE
11465,0,30,State-gov,13,9th,2,Prof-school,Prof-specialty,Other-relative,Female,Asian-Pac-Islander,8,72,19,0.579098,POSITIVE
11465,1,30,State-gov,13,9th,2,Prof-school,Prof-specialty,Other-relative,Male,Asian-Pac-Islander,8,72,19,-0.777167,NEGATIVE
11466,0,10,Private,0,12th,4,Married-civ-spouse,Sales,Wife,Female,White,10,51,11,0.591130,POSITIVE
11466,1,10,Private,0,12th,4,Married-civ-spouse,Sales,Wife,Male,White,10,51,11,-0.911349,NEGATIVE
11467,0,11,Self-emp-not-inc,1,Masters,4,Divorced,Sales,Wife,Female,White,10,53,11,0.823171,POSITIVE
11467,1,11,Self-emp-not-inc,1,Masters,4,Divorced,Sales,Wife,Male,White,10,53,11,-0.195580,NEGATIVE
11468,0,12,Self-emp-not-inc,2,Masters,0,Separated,Sales,Own-child,Female,White,11,55,12,0.717988,POSITIVE
11468,1,12,Self-emp-not-inc,2,Masters,0,Separated,Sales,Own-child,Male,White,11,55,12,-1.399741,NEGATIVE
11469,0,13,Self-emp-inc,4,1st-4th,0,Widowed,Exec-managerial,Own-child,Female,White,12,58,13,0.835708,POSITIVE
11469,1,13,Self-emp-inc,4,1st-4th,0,Widowed,Exec-managerial,Own-child,Male,White,12,58,13,-0.513953,NEGATIVE
11470,0,10,Private,0,Some-college,4,Married-civ-spouse,Sales,Wife,Female,White,10,51,11,0.028329,POSITIVE
11470,1,10,Private,0,Some-college,4,Married-civ-spouse,Sales,Wife,Male,White,10,51,11,-1.803998,NEGATIVE
11471,0,11,Self-emp-not-inc,1,11th,4,Divorced,Sales,Wife,Female,White,10,53,11,0.606977,POSITIVE
11471,1,11,Self-emp-not-inc,1,11th,4,Divorced,Sales,Wife,Male,White,10,53,11,-0.959418,NEGATIVE
11472,0,13,Self-emp-inc,4,HS-grad,0,Widowed,Exec-managerial,Own-child,Female,White,12,58,13,0.470637,POSITIVE
11472,1,13,Self-emp-inc,4,HS-grad,0,Widowed,Exec-managerial,Own-child,Male,White,12,58,13,-1.842732,NEGATIVE
11473,0,14,Self-emp-inc,5,Prof-school,1,Married-spouse-absent,Exec-managerial,Husband,Female,White,13,60,14,0.715354,POSITIVE
11473,1,14,Self-emp-inc,5,Prof-school,1,Married-spouse-absent,Exec-managerial,Husband,Male,White,13,60,14,-0.927259,NEGATIVE
11474,0,15,Federal-gov,7,Doctorate,5,(null),Exec-managerial,Husband,Female,Asian-Pac-Islander,4,63,15,0.590441,POSITIVE
11474,1,15,Federal-gov,7,Doctorate,5,(null),Exec-managerial,Husband,Male,Asian-Pac-Islander,4,63,15,-0.825287,NEGATIVE
11475,0,16,Local-gov,8,Doctorate,5,Bachelors,Exec-managerial,Husband,Female,Asian-Pac-Islander,5,65,16,0.742182,POSITIVE
11475,1,16,Local-gov,8,Doctorate,5,Bachelors,Exec-managerial,Husband,Male,Asian-Pac-Islander,5,65,16,-0.004638,NEGATIVE
11476,0,14,Self-emp-inc,5,10th,1,Married-spouse-absent,Exec-managerial,Husband,Female,White,3,60,14,0.559592,POSITIVE
11476,1,14,Self-emp-inc,5,10th,1,Married-spouse-absent,Exec-managerial,Husband,Male,White,3,60,14,-1.719289,NEGATIVE
11477,0,15,Federal-gov,7,Doctorate,1,(null),Exec-managerial,Husband,Female,Asian-Pac-Islander,4,63,15,0.722795,POSITIVE
11477,1,15,Federal-gov,7,Doctorate,1,(null),Exec-managerial,Husband,Male,Asian-Pac-Islander,4,63,15,-0.704988,NEGATIVE
11478,0,15,Federal-gov,7,Assoc-acdm,5,(null),Exec-managerial,Husband,Female,Asian-Pac-Islander,4,63,15,0.220189,POSITIVE
11478,1,15,Federal-gov,7,Assoc-acdm,5,(null),Exec-managerial,Husband,Male,Asian-Pac-Islander,4,63,15,-1.525127,NEGATIVE
11479,0,16,Local-gov,8,Assoc-acdm,5,Bachelors,Exec-managerial,Husband,Female,Asian-Pac-Islander,5,65,16,0.595023,POSITIVE
11479,1,16,Local-gov,8,Assoc-acdm,5,Bachelors,Exec-managerial,Husband,Male,Asian-Pac-Islander,5,65,16,-0.616048,NEGATIVE
11480,0,15,Federal-gov,7,Assoc-acdm,1,(null),Exec-managerial,Husband,Female,Asian-Pac-Islander,4,63,15,0.264389,POSITIVE
11480,1,15,Federal-gov,7,Assoc-acdm,1,(null),Exec-managerial,Husband,Male,Asian-Pac-Islander,4,63,15,-1.868657,NEGATIVE
11481,0,16,Local-gov,8,Assoc-acdm,1,Bachelors,Exec-managerial,Husband,Female,Asian-Pac-Islander,5,65,16,0.602441,POSITIVE
11481,1,16,Local-gov,8,Assoc-acdm,1,Bachelors,Exec-managerial,Husband,Male,Asian-Pac-Islander,5,65,16,-1.115643,NEGATIVE
11482,0,29,State-gov,11,Doctorate,5,11th,Other-service,Not-in-family,Female,Asian-Pac-Islander,17,95,18,-0.333191,NEGATIVE
11482,1,29,State-gov,11,Doctorate,5,11th,Other-service,Not-in-family,Male,Asian-Pac-Islander,17,95,18,0.035192,POSITIVE
11483,0,30,State-gov,13,5th-6th,5,Prof-school,Other-service,Other-relative,Female,Asian-Pac-Islander,18,97,19,-0.249761,NEGATIVE
11483,1,30,State-gov,13,5th-6th,5,Prof-school,Other-service,Other-relative,Male,Asian-Pac-Islander,18,97,19,0.132911,POSITIVE
11484,0,22,Self-emp-not-inc,1,11th,4,Divorced,Tech-support,Wife,Female,White,10,78,11,-0.160400,NEGATIVE
11484,1,22,Self-emp-not-inc,1,11th,4,Divorced,Tech-support,Wife,Male,White,10,78,11,0.222213,POSITIVE
11485,0,23,Self-emp-not-inc,2,Prof-school,0,Separated,Other-service,Own-child,Female,Asian-Pac-Islander,11,80,12,-0.342925,NEGATIVE
11485,1,23,Self-emp-not-inc,2,Prof-school,0,Separated,Other-service,Own-child,Male,Asian-Pac-Islander,11,80,12,0.023087,POSITIVE
11486,0,24,Self-emp-inc,4,Assoc-acdm,0,Widowed,Other-service,Own-child,Female,Asian-Pac-Islander,12,83,13,-0.272411,NEGATIVE
11486,1,24,Self-emp-inc,4,Assoc-acdm,0,Widowed,Other-service,Own-child,Male,Asian-Pac-Islander,12,83,13,0.106598,POSITIVE
11487,0,25,Self-emp-inc,5,9th,1,Married-spouse-absent,Other-service,Husband,Female,Asian-Pac-Islander,13,85,14,-0.196472,NEGATIVE
11487,1,25,Self-emp-inc,5,9th,1,Married-spouse-absent,Other-service,Husband,Male,Asian-Pac-Islander,13,85,14,0.188517,POSITIVE
11488,0,27,Federal-gov,7,12th,1,(null),Other-service,Husband,Female,Asian-Pac-Islander,14,88,15,-0.108775,NEGATIVE
11488,1,27,Federal-gov,7,12th,1,(null),Other-service,Husband,Male,Asian-Pac-Islander,14,88,15,0.270437,POSITIVE
11489,0,27,Local-gov,8,Masters,1,Bachelors,Other-service,Husband,Female,Asian-Pac-Islander,15,90,16,-0.021079,NEGATIVE
11489,1,27,Local-gov,8,Masters,1,Bachelors,Other-service,Husband,Male,Asian-Pac-Islander,15,90,16,0.352357,POSITIVE
11490,0,24,Self-emp-inc,4,Assoc-acdm,0,Widowed,Craft-repair,Own-child,Female,White,12,83,13,-0.170566,NEGATIVE
11490,1,24,Self-emp-inc,4,Assoc-acdm,0,Widowed,Craft-repair,Own-child,Male,White,12,83,13,0.212716,POSITIVE
11491,0,27,Federal-gov,11,12th,5,(null),Craft-repair,Husband,Female,Asian-Pac-Islander,4,88,15,-0.225650,NEGATIVE
11491,1,27,Federal-gov,11,12th,5,(null),Craft-repair,Husband,Male,Asian-Pac-Islander,4,88,15,0.160923,POSITIVE
11492,0,22,Private,8,12th,4,Married-civ-spouse,Tech-support,Wife,Female,White,0,76,11,-0.090825,NEGATIVE
11492,1,22,Private,8,12th,4,Married-civ-spouse,Tech-support,Wife,Male,White,0,76,11,0.287205,POSITIVE
11493,0,22,Self-emp-not-inc,8,Masters,4,Divorced,Tech-support,Wife,Female,White,0,78,11,-0.292674,NEGATIVE
11493,1,22,Self-emp-not-inc,8,Masters,4,Divorced,Tech-support,Wife,Male,White,0,78,11,0.083056,POSITIVE
11494,0,23,Self-emp-not-inc,1,Masters,4,Separated,Tech-support,Own-child,Female,White,1,80,12,-0.068940,NEGATIVE
11494,1,23,Self-emp-not-inc,1,Masters,4,Separated,Tech-support,Own-child,Male,White,1,80,12,0.307648,POSITIVE
11495,0,24,Self-emp-inc,2,1st-4th,4,Widowed,Craft-repair,Own-child,Female,White,2,83,13,-0.217636,NEGATIVE
11495,1,24,Self-emp-inc,2,1st-4th,4,Widowed,Craft-repair,Own-child,Male,White,2,83,13,0.168747,POSITIVE
11496,0,25,Self-emp-inc,2,10th,4,Married-spouse-absent,Craft-repair,Husband,Female,White,3,85,14,-0.338476,NEGATIVE
11496,1,25,Self-emp-inc,2,10th,4,Married-spouse-absent,Craft-repair,Husband,Male,White,3,85,14,0.028619,POSITIVE
11497,0,25,Self-emp-inc,2,Prof-school,4,Married-spouse-absent,Craft-repair,Husband,Female,Asian-Pac-Islander,3,85,14,-0.237884,NEGATIVE
11497,1,25,Self-emp-inc,2,Prof-school,4,Married-spouse-absent,Craft-repair,Husband,Male,Asian-Pac-Islander,3,85,14,0.146710,POSITIVE
11498,0,28,Local-gov,12,1st-4th,2,Some-college,Craft-repair,Not-in-family,Female,Asian-Pac-Islander,6,92,17,-0.234149,NEGATIVE
11498,1,28,Local-gov,12,1st-4th,2,Some-college,Craft-repair,Not-in-family,Male,Asian-Pac-Islander,6,92,17,0.151049,POSITIVE
11499,0,23,Self-emp-not-inc,9,Masters,2,Separated,Tech-support,Own-child,Female,White,1,80,12,-0.174488,NEGATIVE
11499,1,23,Self-emp-not-inc,9,Masters,2,Separated,Tech-support,Own-child,Male,White,1,80,12,0.209053,POSITIVE
11500,0,24,Self-emp-inc,10,1st-4th,2,Widowed,Tech-support,Own-child,Female,White,2,83,13,-0.347028,NEGATIVE
11500,1,24,Self-emp-inc,10,1st-4th,2,Widowed,Tech-support,Own-child,Male,White,2,83,13,0.017984,POSITIVE
11501,0,24,Self-emp-inc,10,1st-4th,0,Widowed,Tech-support,Own-child,Female,White,2,83,13,-0.055672,NEGATIVE
11501,1,24,Self-emp-inc,10,1st-4th,0,Widowed,Tech-support,Own-child,Male,White,2,83,13,0.320043,POSITIVE
11502,0,25,Self-emp-inc,10,10th,0,Married-spouse-absent,Tech-support,Husband,Female,White,3,85,14,-0.251492,NEGATIVE
11502,1,25,Self-emp-inc,10,10th,0,Married-spouse-absent,Tech-support,Husband,Male,White,3,85,14,0.130900,POSITIVE
11503,0,27,Local-gov,4,Doctorate,1,Bachelors,Craft-repair,Husband,Female,Asian-Pac-Islander,5,90,16,-0.117521,NEGATIVE
11503,1,27,Local-gov,4,Doctorate,1,Bachelors,Craft-repair,Husband,Male,Asian-Pac-Islander,5,90,16,0.262268,POSITIVE
11504,0,28,Local-gov,4,5th-6th,2,Some-college,Craft-repair,Not-in-family,Female,Asian-Pac-Islander,6,92,17,-0.270894,NEGATIVE
11504,1,28,Local-gov,4,5th-6th,2,Some-college,Craft-repair,Not-in-family,Male,Asian-Pac-Islander,6,92,17,0.108360,POSITIVE
11505,0,31,State-gov,5,9th,2,11th,Craft-repair,Not-in-family,Female,Asian-Pac-Islander,7,95,18,-0.330535,NEGATIVE
11505,1,31,State-gov,5,9th,2,11th,Craft-repair,Not-in-family,Male,Asian-Pac-Islander,7,95,18,0.038496,POSITIVE
11506,0,31,State-gov,6,9th,2,Prof-school,Craft-repair,Other-relative,Female,Asian-Pac-Islander,8,97,19,-0.291139,NEGATIVE
11506,1,31,State-gov,6,9th,2,Prof-school,Craft-repair,Other-relative,Male,Asian-Pac-Islander,8,97,19,0.084841,POSITIVE
11507,0,24,Federal-gov,3,Assoc-acdm,1,(null),Craft-repair,Husband,Female,Asian-Pac-Islander,4,88,15,-0.055796,NEGATIVE
11507,1,24,Federal-gov,3,Assoc-acdm,1,(null),Craft-repair,Husband,Male,Asian-Pac-Islander,4,88,15,0.319927,POSITIVE
11508,0,13,Self-emp-inc,10,Assoc-acdm,4,Widowed,Craft-repair,Own-child,Female,White,12,83,13,-0.014402,NEGATIVE
11508,1,13,Self-emp-inc,10,Assoc-acdm,4,Widowed,Craft-repair,Own-child,Male,White,12,83,13,0.408934,POSITIVE
11509,0,14,Self-emp-inc,10,9th,4,Married-spouse-absent,Craft-repair,Husband,Female,White,13,85,14,-0.033662,NEGATIVE
11509,1,14,Self-emp-inc,10,9th,4,Married-spouse-absent,Craft-repair,Husband,Male,White,13,85,14,0.409613,POSITIVE
11510,0,15,Federal-gov,11,12th,5,(null),Craft-repair,Husband,Female,Asian-Pac-Islander,14,88,15,-0.040287,NEGATIVE
11510,1,15,Federal-gov,11,12th,5,(null),Craft-repair,Husband,Male,Asian-Pac-Islander,14,88,15,0.410292,POSITIVE
11511,0,16,Local-gov,12,Masters,5,Bachelors,Craft-repair,Husband,Female,Asian-Pac-Islander,15,90,16,-0.045938,NEGATIVE
11511,1,16,Local-gov,12,Masters,5,Bachelors,Craft-repair,Husband,Male,Asian-Pac-Islander,15,90,16,0.410971,POSITIVE
11512,0,17,Local-gov,12,1st-4th,5,Some-college,Craft-repair,Not-in-family,Female,Asian-Pac-Islander,16,92,17,-0.051590,NEGATIVE
11512,1,17,Local-gov,12,1st-4th,5,Some-college,Craft-repair,Not-in-family,Male,Asian-Pac-Islander,16,92,17,0.411649,POSITIVE
11513,0,18,State-gov,13,Doctorate,5,11th,Other-service,Not-in-family,Female,Asian-Pac-Islander,17,95,18,-0.057241,NEGATIVE
11513,1,18,State-gov,13,Doctorate,5,11th,Other-service,Not-in-family,Male,Asian-Pac-Islander,17,95,18,0.412328,POSITIVE
11514,0,19,State-gov,14,5th-6th,5,Prof-school,Other-service,Other-relative,Female,Asian-Pac-Islander,18,97,19,-0.013437,NEGATIVE
11514,1,19,State-gov,14,5th-6th,5,Prof-school,Other-service,Other-relative,Male,Asian-Pac-Islander,18,97,19,0.413006,POSITIVE
11515,0,15,Federal-gov,3,Doctorate,5,(null),Craft-repair,Husband,Female,White,14,88,15,-0.243391,NEGATIVE
11515,1,15,Federal-gov,3,Doctorate,5,(null),Craft-repair,Husband,Male,White,14,88,15,0.140313,POSITIVE
11516,0,13,Self-emp-inc,2,HS-grad,4,Widowed,Craft-repair,Own-child,Female,White,12,83,13,-0.094871,NEGATIVE
11516,1,13,Self-emp-inc,2,HS-grad,4,Widowed,Craft-repair,Own-child,Male,White,12,83,13,0.283426,POSITIVE
11517,0,14,Self-emp-inc,2,Prof-school,4,Married-spouse-absent,Craft-repair,Husband,Female,White,13,85,14,-0.241203,NEGATIVE
11517,1,14,Self-emp-inc,2,Prof-school,4,Married-spouse-absent,Craft-repair,Husband,Male,White,13,85,14,0.142853,POSITIVE
11518,0,13,Self-emp-inc,10,Assoc-acdm,0,Widowed,Other-service,Own-child,Female,Asian-Pac-Islander,12,83,13,-0.283795,NEGATIVE
11518,1,13,Self-emp-inc,10,Assoc-acdm,0,Widowed,Other-service,Own-child,Male,Asian-Pac-Islander,12,83,13,0.093372,POSITIVE
11519,0,14,Self-emp-inc,10,9th,1,Married-spouse-absent,Other-service,Husband,Female,Asian-Pac-Islander,13,85,14,-0.180492,NEGATIVE
11519,1,14,Self-emp-inc,10,9th,1,Married-spouse-absent,Other-service,Husband,Male,Asian-Pac-Islander,13,85,14,0.203445,POSITIVE
11520,0,15,Federal-gov,11,12th,1,(null),Other-service,Husband,Female,Asian-Pac-Islander,14,88,15,-0.062657,NEGATIVE
11520,1,15,Federal-gov,11,12th,1,(null),Other-service,Husband,Male,Asian-Pac-Islander,14,88,15,0.313518,POSITIVE
11521,0,13,Self-emp-inc,10,Assoc-acdm,0,Widowed,Craft-repair,Own-child,Female,White,12,83,13,-0.184725,NEGATIVE
11521,1,13,Self-emp-inc,10,Assoc-acdm,0,Widowed,Craft-repair,Own-child,Male,White,12,83,13,0.199490,POSITIVE
11522,0,16,Local-gov,4,Doctorate,1,Bachelors,Craft-repair,Husband,Female,White,15,90,16,-0.125228,NEGATIVE
11522,1,16,Local-gov,4,Doctorate,1,Bachelors,Craft-repair,Husband,Male,White,15,90,16,0.255069,POSITIVE
11523,0,16,Local-gov,4,Assoc-acdm,1,Bachelors,Craft-repair,Husband,Female,Asian-Pac-Islander,15,90,16,-0.000123,NEGATIVE
11523,1,16,Local-gov,4,Assoc-acdm,1,Bachelors,Craft-repair,Husband,Male,Asian-Pac-Islander,15,90,16,0.371933,POSITIVE
11524,0,17,Local-gov,4,Assoc-voc,2,Some-college,Craft-repair,Not-in-family,Female,Asian-Pac-Islander,16,92,17,-0.166673,NEGATIVE
11524,1,17,Local-gov,4,Assoc-voc,2,Some-college,Craft-repair,Not-in-family,Male,Asian-Pac-Islander,16,92,17,0.216353,POSITIVE
11525,0,18,State-gov,5,9th,2,11th,Other-service,Not-in-family,Female,Asian-Pac-Islander,17,95,18,-0.311854,NEGATIVE
11525,1,18,State-gov,5,9th,2,11th,Other-service,Not-in-family,Male,Asian-Pac-Islander,17,95,18,0.060774,POSITIVE
11526,0,10,Private,8,12th,4,Married-civ-spouse,Tech-support,Wife,Female,White,0,76,11,-0.262796,NEGATIVE
11526,1,10,Private,8,12th,4,Married-civ-spouse,Tech-support,Wife,Male,White,0,76,11,0.200113,POSITIVE
11527,0,11,Self-emp-not-inc,8,Masters,4,Divorced,Tech-support,Wife,Female,White,0,78,11,-0.364938,NEGATIVE
11527,1,11,Self-emp-not-inc,8,Masters,4,Divorced,Tech-support,Wife,Male,White,0,78,11,0.091020,POSITIVE
11528,0,17,Self-emp-inc,10,HS-grad,4,Widowed,Craft-repair,Own-child,Female,Asian-Pac-Islander,2,83,13,-0.004749,NEGATIVE
11528,1,17,Self-emp-inc,10,HS-grad,4,Widowed,Craft-repair,Own-child,Male,Asian-Pac-Islander,2,83,13,0.367612,POSITIVE
11529,0,11,Self-emp-inc,10,Prof-school,4,Married-spouse-absent,Craft-repair,Husband,Female,Asian-Pac-Islander,3,85,14,-0.347045,NEGATIVE
11529,1,11,Self-emp-inc,10,Prof-school,4,Married-spouse-absent,Craft-repair,Husband,Male,Asian-Pac-Islander,3,85,14,0.082451,POSITIVE
11530,0,13,Self-emp-inc,2,1st-4th,4,Widowed,Craft-repair,Own-child,Female,White,2,83,13,-0.008302,NEGATIVE
11530,1,13,Self-emp-inc,2,1st-4th,4,Widowed,Craft-repair,Own-child,Male,White,2,83,13,0.364293,POSITIVE
11531,0,14,Self-emp-inc,2,10th,4,Married-spouse-absent,Craft-repair,Husband,Female,White,3,85,14,-0.158786,NEGATIVE
11531,1,14,Self-emp-inc,2,10th,4,Married-spouse-absent,Craft-repair,Husband,Male,White,3,85,14,0.223720,POSITIVE
