age,capital-gain,capital-loss,decision,education,education-num,hours-per-week,marital-status,occupation,output,race,relationship,sex,workclass
24,12,33,1,HS-grad,4,23,Widowed,Tech-support,0.339422,White,Own-child,Male,Self-emp-inc
25,13,35,0,Prof-school,4,24,Married-spouse-absent,Tech-support,-0.52314,White,Husband,Female,Self-emp-inc
25,13,35,1,Prof-school,4,24,Married-spouse-absent,Tech-support,0.382597,White,Husband,Male,Self-emp-inc
27,14,38,0,Assoc-acdm,5,25,(null),Craft-repair,-0.322897,White,Husband,Female,Federal-gov
27,14,38,1,Assoc-acdm,5,25,(null),Craft-repair,0.134621,White,Husband,Male,Federal-gov
10,0,26,1,12th,4,21,Married-civ-spouse,Tech-support,0.689527,Asian-Pac-Islander,Wife,Female,Private
10,0,26,0,12th,4,21,Married-civ-spouse,Tech-support,-0.420739,Asian-Pac-Islander,Wife,Male,Private
11,0,28,1,Masters,4,21,Divorced,Tech-support,1.074914,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
11,0,28,0,Masters,4,21,Divorced,Tech-support,-0.429286,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
12,1,30,1,Masters,4,22,Separated,Tech-support,2.422977,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
12,1,30,0,Masters,4,22,Separated,Tech-support,-0.27168,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
13,2,33,1,1st-4th,4,23,Widowed,Craft-repair,2.9863,Asian-Pac-Islander,Own-child,Female,Self-emp-inc
13,2,33,0,1st-4th,4,23,Widowed,Craft-repair,-0.103887,Asian-Pac-Islander,Own-child,Male,Self-emp-inc
19,8,47,1,Preschool,5,29,Prof-school,Other-service,2.40932,Asian-Pac-Islander,Other-relative,Female,State-gov
19,8,47,0,Preschool,5,29,Prof-school,Other-service,-0.047464,Asian-Pac-Islander,Other-relative,Male,State-gov
16,10,39,0,12th,4,21,Married-civ-spouse,Tech-support,-0.156223,White,Wife,Female,Private
16,10,39,1,12th,4,21,Married-civ-spouse,Tech-support,0.022717,White,Wife,Male,Private
12,11,30,1,Masters,4,22,Separated,Tech-support,0.080121,White,Own-child,Female,Self-emp-not-inc
12,11,30,0,Masters,4,22,Separated,Tech-support,-0.116394,White,Own-child,Male,Self-emp-not-inc
13,12,33,1,1st-4th,4,23,Widowed,Craft-repair,0.254421,White,Own-child,Female,Self-emp-inc
13,12,33,0,1st-4th,4,23,Widowed,Craft-repair,-0.151382,White,Own-child,Male,Self-emp-inc
14,13,35,1,10th,4,24,Married-spouse-absent,Craft-repair,0.244063,White,Husband,Female,Self-emp-inc
14,13,35,0,10th,4,24,Married-spouse-absent,Craft-repair,-0.18637,White,Husband,Male,Self-emp-inc
16,0,40,0,Masters,4,21,Divorced,Tech-support,-0.203356,White,Wife,Female,Self-emp-not-inc
16,0,40,1,Masters,4,21,Divorced,Tech-support,0.249517,White,Wife,Male,Self-emp-not-inc
16,1,41,0,Masters,4,22,Separated,Tech-support,-0.439098,White,Own-child,Female,Self-emp-not-inc
16,1,41,1,Masters,4,22,Separated,Tech-support,0.01686,White,Own-child,Male,Self-emp-not-inc
16,0,26,0,12th,4,21,Married-civ-spouse,Tech-support,-0.750066,White,Wife,Female,Private
16,0,26,1,12th,4,21,Married-civ-spouse,Tech-support,0.001828,White,Wife,Male,Private
10,0,26,1,Some-college,4,21,Married-civ-spouse,Tech-support,0.184809,Asian-Pac-Islander,Wife,Female,Private
10,0,26,0,Some-college,4,21,Married-civ-spouse,Tech-support,-0.142221,Asian-Pac-Islander,Wife,Male,Private
16,10,39,0,Some-college,4,21,Married-civ-spouse,Tech-support,-0.569367,White,Wife,Female,Private
16,10,39,1,Some-college,4,21,Married-civ-spouse,Tech-support,0.099947,White,Wife,Male,Private
12,11,41,0,11th,4,21,Separated,Tech-support,-0.785843,White,Own-child,Female,Self-emp-not-inc
12,11,41,1,11th,4,21,Separated,Tech-support,0.211112,White,Own-child,Male,Self-emp-not-inc
13,12,42,0,HS-grad,4,22,Widowed,Tech-support,-0.530034,White,Own-child,Female,Self-emp-inc
13,12,42,1,HS-grad,4,22,Widowed,Tech-support,0.020247,White,Own-child,Male,Self-emp-inc
27,9,38,0,Doctorate,1,35,(null),Craft-repair,-0.836529,White,Husband,Female,Federal-gov
27,9,38,1,Doctorate,1,35,(null),Craft-repair,0.143307,White,Husband,Male,Federal-gov
23,3,30,1,11th,0,32,Separated,Tech-support,0.109503,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
23,3,30,0,11th,0,32,Separated,Tech-support,-0.524418,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
24,5,33,1,HS-grad,0,33,Widowed,Craft-repair,1.955045,Asian-Pac-Islander,Own-child,Female,Self-emp-inc
24,5,33,0,HS-grad,0,33,Widowed,Craft-repair,-0.137231,Asian-Pac-Islander,Own-child,Male,Self-emp-inc
30,18,48,0,9th,0,39,Prof-school,Craft-repair,-1.042049,White,Other-relative,Female,State-gov
30,18,48,1,9th,0,39,Prof-school,Craft-repair,8.9e-05,White,Other-relative,Male,State-gov
10,0,39,1,12th,2,31,Married-civ-spouse,Tech-support,0.376546,Asian-Pac-Islander,Wife,Female,Private
10,0,39,0,12th,2,31,Married-civ-spouse,Tech-support,-0.0806,Asian-Pac-Islander,Wife,Male,Private
11,0,40,1,Masters,2,31,Divorced,Tech-support,0.574397,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
11,0,40,0,Masters,2,31,Divorced,Tech-support,-0.108301,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
12,1,41,1,Masters,2,32,Separated,Tech-support,0.87473,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
12,1,41,0,Masters,2,32,Separated,Tech-support,-0.136001,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
13,2,42,1,1st-4th,2,33,Widowed,Tech-support,1.419964,Asian-Pac-Islander,Own-child,Female,Self-emp-inc
13,2,42,0,1st-4th,2,33,Widowed,Tech-support,-0.163701,Asian-Pac-Islander,Own-child,Male,Self-emp-inc
14,3,43,1,10th,2,34,Married-spouse-absent,Tech-support,2.659715,Asian-Pac-Islander,Husband,Female,Self-emp-inc
14,3,43,0,10th,2,34,Married-spouse-absent,Tech-support,-0.149091,Asian-Pac-Islander,Husband,Male,Self-emp-inc
15,4,44,1,Doctorate,2,35,(null),Craft-repair,2.99153,Asian-Pac-Islander,Husband,Female,Federal-gov
15,4,44,0,Doctorate,2,35,(null),Craft-repair,-0.017208,Asian-Pac-Islander,Husband,Male,Federal-gov
10,0,26,1,12th,2,31,Married-civ-spouse,Tech-support,0.989596,Asian-Pac-Islander,Wife,Female,Private
10,0,26,0,12th,2,31,Married-civ-spouse,Tech-support,-0.073169,Asian-Pac-Islander,Wife,Male,Private
14,13,35,1,10th,1,34,Married-spouse-absent,Craft-repair,0.091583,White,Husband,Female,Self-emp-inc
14,13,35,0,10th,1,34,Married-spouse-absent,Craft-repair,-0.594771,White,Husband,Male,Self-emp-inc
15,14,38,1,Doctorate,1,35,(null),Craft-repair,0.810923,White,Husband,Female,Federal-gov
15,14,38,0,Doctorate,1,35,(null),Craft-repair,-0.033586,White,Husband,Male,Federal-gov
17,16,42,1,5th-6th,2,37,Some-college,Craft-repair,0.308233,White,Not-in-family,Female,Local-gov
17,16,42,0,5th-6th,2,37,Some-college,Craft-repair,-0.430862,White,Not-in-family,Male,Local-gov
19,8,48,0,Preschool,0,39,Prof-school,Craft-repair,-0.907788,White,Other-relative,Female,State-gov
19,8,48,1,Preschool,0,39,Prof-school,Craft-repair,0.021562,White,Other-relative,Male,State-gov
12,3,30,1,11th,0,32,Separated,Tech-support,1.154327,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
12,3,30,0,11th,0,32,Separated,Tech-support,-0.329947,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
27,11,40,0,Doctorate,1,26,Bachelors,Craft-repair,-0.173257,White,Husband,Female,Local-gov
27,11,40,1,Doctorate,1,26,Bachelors,Craft-repair,0.258221,White,Husband,Male,Local-gov
29,7,45,1,9th,2,28,11th,Other-service,1.049757,Asian-Pac-Islander,Not-in-family,Female,State-gov
29,7,45,0,9th,2,28,11th,Other-service,-0.268291,Asian-Pac-Islander,Not-in-family,Male,State-gov
30,8,47,1,9th,2,29,Prof-school,Other-service,1.415846,Asian-Pac-Islander,Other-relative,Female,State-gov
30,8,47,0,9th,2,29,Prof-school,Other-service,-0.614074,Asian-Pac-Islander,Other-relative,Male,State-gov
22,10,28,0,11th,0,21,Divorced,Tech-support,-0.401898,White,Wife,Female,Self-emp-not-inc
22,10,28,1,11th,0,21,Divorced,Tech-support,0.025278,White,Wife,Male,Self-emp-not-inc
23,11,30,0,11th,0,22,Separated,Tech-support,-0.467684,White,Own-child,Female,Self-emp-not-inc
23,11,30,1,11th,0,22,Separated,Tech-support,0.380915,White,Own-child,Male,Self-emp-not-inc
24,12,33,0,HS-grad,0,23,Widowed,Craft-repair,-0.498152,White,Own-child,Female,Self-emp-inc
24,12,33,1,HS-grad,0,23,Widowed,Craft-repair,0.350447,White,Own-child,Male,Self-emp-inc
25,13,35,0,Prof-school,1,24,Married-spouse-absent,Craft-repair,-0.498114,White,Husband,Female,Self-emp-inc
25,13,35,1,Prof-school,1,24,Married-spouse-absent,Craft-repair,0.255624,White,Husband,Male,Self-emp-inc
10,0,26,0,12th,0,21,Married-civ-spouse,Tech-support,-0.521735,White,Wife,Female,Private
10,0,26,1,12th,0,21,Married-civ-spouse,Tech-support,0.373599,White,Wife,Male,Private
11,1,28,0,Masters,0,21,Divorced,Tech-support,-0.05241,White,Wife,Female,Self-emp-not-inc
11,1,28,1,Masters,0,21,Divorced,Tech-support,0.913253,White,Wife,Male,Self-emp-not-inc
14,7,35,0,10th,1,24,Married-spouse-absent,Craft-repair,-0.028463,White,Husband,Female,Self-emp-inc
14,7,35,1,10th,1,24,Married-spouse-absent,Craft-repair,0.475294,White,Husband,Male,Self-emp-inc
15,9,38,0,Doctorate,1,25,(null),Craft-repair,-0.336872,White,Husband,Female,Federal-gov
15,9,38,1,Doctorate,1,25,(null),Craft-repair,0.067122,White,Husband,Male,Federal-gov
18,7,45,1,9th,2,28,11th,Other-service,2.952714,Asian-Pac-Islander,Not-in-family,Female,State-gov
18,7,45,0,9th,2,28,11th,Other-service,-0.030518,Asian-Pac-Islander,Not-in-family,Male,State-gov
19,8,47,1,9th,2,29,Prof-school,Other-service,2.545662,Asian-Pac-Islander,Other-relative,Female,State-gov
19,8,47,0,9th,2,29,Prof-school,Other-service,-0.607547,Asian-Pac-Islander,Other-relative,Male,State-gov
12,11,30,0,11th,0,22,Separated,Tech-support,-0.807817,White,Own-child,Female,Self-emp-not-inc
12,11,30,1,11th,0,22,Separated,Tech-support,0.046918,White,Own-child,Male,Self-emp-not-inc
13,12,33,0,HS-grad,0,23,Widowed,Craft-repair,-1.108139,White,Own-child,Female,Self-emp-inc
13,12,33,1,HS-grad,0,23,Widowed,Craft-repair,0.156295,White,Own-child,Male,Self-emp-inc
14,13,35,0,Prof-school,1,24,Married-spouse-absent,Craft-repair,-0.911817,White,Husband,Female,Self-emp-inc
14,13,35,1,Prof-school,1,24,Married-spouse-absent,Craft-repair,0.017105,White,Husband,Male,Self-emp-inc
22,0,14,1,12th,4,31,Married-civ-spouse,Tech-support,0.976319,Asian-Pac-Islander,Wife,Female,Private
22,0,14,0,12th,4,31,Married-civ-spouse,Tech-support,-0.210817,Asian-Pac-Islander,Wife,Male,Private
22,0,2,1,Masters,4,36,Divorced,Tech-support,0.419012,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
22,0,2,0,Masters,4,36,Divorced,Tech-support,-0.937454,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
23,1,3,1,Masters,4,36,Separated,Tech-support,1.024653,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
23,1,3,0,Masters,4,36,Separated,Tech-support,-0.11011,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
22,0,14,1,12th,4,36,Married-civ-spouse,Tech-support,0.088856,Asian-Pac-Islander,Wife,Female,Private
22,0,14,0,12th,4,36,Married-civ-spouse,Tech-support,-1.162346,Asian-Pac-Islander,Wife,Male,Private
22,0,15,1,Masters,4,36,Divorced,Tech-support,0.880248,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
22,0,15,0,Masters,4,36,Divorced,Tech-support,-0.47523,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
22,0,1,1,12th,4,36,Married-civ-spouse,Tech-support,0.597312,Asian-Pac-Islander,Wife,Female,Private
22,0,1,0,12th,4,36,Married-civ-spouse,Tech-support,-0.737705,Asian-Pac-Islander,Wife,Male,Private
29,17,20,1,Preschool,5,38,11th,Other-service,0.06513,White,Not-in-family,Female,State-gov
29,17,20,0,Preschool,5,38,11th,Other-service,-0.906076,White,Not-in-family,Male,State-gov
30,18,22,1,Preschool,5,39,Prof-school,Other-service,0.571967,White,Other-relative,Female,State-gov
30,18,22,0,Preschool,5,39,Prof-school,Other-service,-1.582552,White,Other-relative,Male,State-gov
23,3,5,1,11th,4,32,Separated,Tech-support,0.732561,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
23,3,5,0,11th,4,32,Separated,Tech-support,-0.608217,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
10,0,1,1,12th,4,31,Married-civ-spouse,Tech-support,0.897456,Asian-Pac-Islander,Wife,Female,Private
10,0,1,0,12th,4,31,Married-civ-spouse,Tech-support,-0.368311,Asian-Pac-Islander,Wife,Male,Private
11,0,15,1,Masters,4,36,Divorced,Tech-support,0.355404,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
11,0,15,0,Masters,4,36,Divorced,Tech-support,-1.03031,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
12,1,16,1,Masters,4,36,Separated,Tech-support,0.976639,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
12,1,16,0,Masters,4,36,Separated,Tech-support,-0.170581,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
10,0,1,1,12th,4,36,Married-civ-spouse,Tech-support,0.068054,Asian-Pac-Islander,Wife,Female,Private
10,0,1,0,12th,4,36,Married-civ-spouse,Tech-support,-1.314753,Asian-Pac-Islander,Wife,Male,Private
11,0,2,1,Masters,4,36,Divorced,Tech-support,0.739197,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
11,0,2,0,Masters,4,36,Divorced,Tech-support,-0.485007,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
19,18,22,1,Preschool,5,39,Prof-school,Other-service,0.211495,White,Other-relative,Female,State-gov
19,18,22,0,Preschool,5,39,Prof-school,Other-service,-1.228108,White,Other-relative,Male,State-gov
12,3,5,1,11th,4,32,Separated,Tech-support,0.212123,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
12,3,5,0,11th,4,32,Separated,Tech-support,-1.176286,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
22,10,1,1,12th,4,21,Married-civ-spouse,Tech-support,0.319842,White,Wife,Female,Private
22,10,1,0,12th,4,21,Married-civ-spouse,Tech-support,-0.577269,White,Wife,Male,Private
28,16,17,1,5th-6th,5,27,Some-college,Craft-repair,0.91029,White,Not-in-family,Female,Local-gov
28,16,17,0,5th-6th,5,27,Some-college,Craft-repair,-0.606703,White,Not-in-family,Male,Local-gov
29,17,20,1,Preschool,5,28,11th,Other-service,0.554152,White,Not-in-family,Female,State-gov
29,17,20,0,Preschool,5,28,11th,Other-service,-1.213663,White,Not-in-family,Male,State-gov
30,18,22,1,Preschool,5,29,Prof-school,Other-service,0.198012,White,Other-relative,Female,State-gov
30,18,22,0,Preschool,5,29,Prof-school,Other-service,-1.805857,White,Other-relative,Male,State-gov
23,1,16,0,Masters,4,21,Separated,Tech-support,-0.734673,White,Own-child,Female,Self-emp-not-inc
23,1,16,1,Masters,4,21,Separated,Tech-support,0.104515,White,Own-child,Male,Self-emp-not-inc
22,0,1,1,Some-college,4,21,Married-civ-spouse,Tech-support,0.656764,Asian-Pac-Islander,Wife,Female,Private
22,0,1,0,Some-college,4,21,Married-civ-spouse,Tech-support,-0.446015,Asian-Pac-Islander,Wife,Male,Private
22,0,15,1,11th,4,26,Divorced,Tech-support,0.075847,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
22,0,15,0,11th,4,26,Divorced,Tech-support,-0.951542,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
23,1,16,1,11th,4,26,Separated,Tech-support,0.845861,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
23,1,16,0,11th,4,26,Separated,Tech-support,-0.328534,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
22,0,2,1,11th,4,26,Divorced,Tech-support,0.535749,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
22,0,2,0,11th,4,26,Divorced,Tech-support,-0.754122,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
28,16,21,1,Assoc-voc,5,23,Some-college,Other-service,0.205453,White,Not-in-family,Female,Local-gov
28,16,21,0,Assoc-voc,5,23,Some-college,Other-service,-0.845018,White,Not-in-family,Male,Local-gov
29,17,22,1,9th,5,24,11th,Other-service,0.119108,White,Not-in-family,Female,State-gov
29,17,22,0,9th,5,24,11th,Other-service,-0.921965,White,Not-in-family,Male,State-gov
30,18,23,1,9th,5,24,Prof-school,Other-service,0.032763,White,Other-relative,Female,State-gov
30,18,23,0,9th,5,24,Prof-school,Other-service,-0.99891,White,Other-relative,Male,State-gov
29,17,10,1,9th,5,28,11th,Other-service,0.25606,White,Not-in-family,Female,State-gov
29,17,10,0,9th,5,28,11th,Other-service,-1.497823,White,Not-in-family,Male,State-gov
30,18,11,1,9th,5,29,Prof-school,Other-service,0.645444,White,Other-relative,Female,State-gov
30,18,11,0,9th,5,29,Prof-school,Other-service,-1.171726,White,Other-relative,Male,State-gov
11,10,3,1,Masters,4,21,Divorced,Tech-support,0.56326,White,Wife,Female,Self-emp-not-inc
11,10,3,0,Masters,4,21,Divorced,Tech-support,-0.636394,White,Wife,Male,Self-emp-not-inc
17,16,17,1,5th-6th,5,27,Some-college,Craft-repair,1.579502,White,Not-in-family,Female,Local-gov
17,16,17,0,5th-6th,5,27,Some-college,Craft-repair,-0.266877,White,Not-in-family,Male,Local-gov
18,17,20,1,Preschool,5,28,11th,Other-service,0.996595,White,Not-in-family,Female,State-gov
18,17,20,0,Preschool,5,28,11th,Other-service,-0.946545,White,Not-in-family,Male,State-gov
19,18,22,1,Preschool,5,29,Prof-school,Other-service,0.624373,White,Other-relative,Female,State-gov
19,18,22,0,Preschool,5,29,Prof-school,Other-service,-1.626212,White,Other-relative,Male,State-gov
10,0,1,1,Some-college,4,21,Married-civ-spouse,Tech-support,1.000794,Asian-Pac-Islander,Wife,Female,Private
10,0,1,0,Some-college,4,21,Married-civ-spouse,Tech-support,-0.24856,Asian-Pac-Islander,Wife,Male,Private
19,18,11,1,9th,5,29,Prof-school,Other-service,0.307508,White,Other-relative,Female,State-gov
19,18,11,0,9th,5,29,Prof-school,Other-service,-1.576023,White,Other-relative,Male,State-gov
29,15,20,1,Preschool,2,38,11th,Other-service,1.008018,White,Not-in-family,Female,State-gov
29,15,20,0,Preschool,2,38,11th,Other-service,-0.165342,White,Not-in-family,Male,State-gov
22,0,1,1,Some-college,0,31,Married-civ-spouse,Tech-support,0.638562,Asian-Pac-Islander,Wife,Female,Private
22,0,1,0,Some-college,0,31,Married-civ-spouse,Tech-support,-1.346654,Asian-Pac-Islander,Wife,Male,Private
28,16,9,1,Assoc-voc,0,37,Some-college,Other-service,0.097798,White,Not-in-family,Female,Local-gov
28,16,9,0,Assoc-voc,0,37,Some-college,Other-service,-2.123145,White,Not-in-family,Male,Local-gov
29,17,10,1,9th,0,38,11th,Other-service,0.471493,White,Not-in-family,Female,State-gov
29,17,10,0,9th,0,38,11th,Other-service,-1.697048,White,Not-in-family,Male,State-gov
30,18,11,1,9th,0,39,Prof-school,Other-service,0.623888,White,Other-relative,Female,State-gov
30,18,11,0,9th,0,39,Prof-school,Other-service,-1.21784,White,Other-relative,Male,State-gov
18,15,20,1,Preschool,2,38,11th,Other-service,0.638151,White,Not-in-family,Female,State-gov
18,15,20,0,Preschool,2,38,11th,Other-service,-0.351514,White,Not-in-family,Male,State-gov
11,1,3,1,11th,0,31,Divorced,Tech-support,0.722346,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
11,1,3,0,11th,0,31,Divorced,Tech-support,-0.601915,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
18,17,10,1,9th,0,38,11th,Other-service,0.251366,White,Not-in-family,Female,State-gov
18,17,10,0,9th,0,38,11th,Other-service,-1.773022,White,Not-in-family,Male,State-gov
19,18,11,1,9th,0,39,Prof-school,Other-service,0.543998,White,Other-relative,Female,State-gov
19,18,11,0,9th,0,39,Prof-school,Other-service,-1.246508,White,Other-relative,Male,State-gov
23,3,5,0,Masters,0,22,Separated,Tech-support,-0.68369,White,Own-child,Female,Self-emp-not-inc
23,3,5,1,Masters,0,22,Separated,Tech-support,0.208863,White,Own-child,Male,Self-emp-not-inc
22,0,1,1,Some-college,0,21,Married-civ-spouse,Tech-support,0.708317,Asian-Pac-Islander,Wife,Female,Private
22,0,1,0,Some-college,0,21,Married-civ-spouse,Tech-support,-0.789999,Asian-Pac-Islander,Wife,Male,Private
28,16,17,1,Assoc-voc,2,27,Some-college,Other-service,0.118611,White,Not-in-family,Female,Local-gov
28,16,17,0,Assoc-voc,2,27,Some-college,Other-service,-0.491417,White,Not-in-family,Male,Local-gov
29,17,20,1,9th,2,28,11th,Other-service,0.259171,White,Not-in-family,Female,State-gov
29,17,20,0,9th,2,28,11th,Other-service,-0.711119,White,Not-in-family,Male,State-gov
30,18,22,1,9th,2,29,Prof-school,Other-service,0.076469,White,Other-relative,Female,State-gov
30,18,22,0,9th,2,29,Prof-school,Other-service,-0.93082,White,Other-relative,Male,State-gov
28,16,17,0,Assoc-voc,2,27,Some-college,Craft-repair,-0.887924,White,Not-in-family,Female,Local-gov
28,16,17,1,Assoc-voc,2,27,Some-college,Craft-repair,0.068089,White,Not-in-family,Male,Local-gov
28,16,17,1,Assoc-voc,2,27,Some-college,Craft-repair,0.573053,White,Not-in-family,Female,Local-gov
28,16,17,0,Assoc-voc,2,27,Some-college,Craft-repair,-1.429754,White,Not-in-family,Male,Local-gov
29,17,20,1,9th,2,28,11th,Other-service,0.955397,White,Not-in-family,Female,State-gov
29,17,20,0,9th,2,28,11th,Other-service,-0.751128,White,Not-in-family,Male,State-gov
30,18,22,1,9th,2,29,Prof-school,Other-service,2.176673,White,Other-relative,Female,State-gov
30,18,22,0,9th,2,29,Prof-school,Other-service,-0.052961,White,Other-relative,Male,State-gov
10,10,1,1,12th,0,21,Married-civ-spouse,Tech-support,0.814798,White,Wife,Female,Private
10,10,1,0,12th,0,21,Married-civ-spouse,Tech-support,-0.315257,White,Wife,Male,Private
10,10,14,1,12th,2,21,Married-civ-spouse,Tech-support,0.297469,White,Wife,Female,Private
10,10,14,0,12th,2,21,Married-civ-spouse,Tech-support,-0.375869,White,Wife,Male,Private
10,10,1,1,12th,2,21,Married-civ-spouse,Tech-support,0.760936,White,Wife,Female,Private
10,10,1,0,12th,2,21,Married-civ-spouse,Tech-support,-0.469769,White,Wife,Male,Private
18,7,22,1,Preschool,0,28,11th,Other-service,0.103733,White,Not-in-family,Female,State-gov
18,7,22,0,Preschool,0,28,11th,Other-service,-1.063094,White,Not-in-family,Male,State-gov
19,8,23,1,Preschool,0,29,Prof-school,Other-service,0.088937,White,Other-relative,Female,State-gov
19,8,23,0,Preschool,0,29,Prof-school,Other-service,-1.093108,White,Other-relative,Male,State-gov
19,8,11,1,Preschool,2,29,Prof-school,Other-service,0.250628,White,Other-relative,Female,State-gov
19,8,11,0,Preschool,2,29,Prof-school,Other-service,-1.599859,White,Other-relative,Male,State-gov
